653;5131;Cordoba;Las Higuerillas
654;5131;Cordoba;Pueblo Pianelli
655;5131;Cordoba;Puesto De Afuera
656;5131;Cordoba;Quebrachos
657;5131;Cordoba;Rangel
658;5131;Cordoba;Tala Norte
659;5133;Cordoba;El Carrizal
660;5133;Cordoba;El Espinal
661;5133;Cordoba;La Cienaga
662;5133;Cordoba;Los Alvarez
663;5133;Cordoba;Los Chaqares
664;5133;Cordoba;Pozo De La Esquina
665;5133;Cordoba;S Rosa De Rio 1:
666;5133;Cordoba;Santa Rosa De Rio Primero
667;5133;Cordoba;Villa Santa Rosa
668;5134;Cordoba;Villa Fontana
669;5135;Cordoba;C Ancha S. Rosa
670;5135;Cordoba;C Las Cuatro Esqs
671;5135;Cordoba;Colonia El Fortin
672;5135;Cordoba;Corral De Gomez
673;5135;Cordoba;Las Averias
674;5135;Cordoba;Las Gramillas
675;5135;Cordoba;M De Toro Pujio
676;5135;Cordoba;Pozo La Piedra
677;5135;Cordoba;Tordilla Norte
678;5136;Cordoba;Diego De Rojas
679;5136;Cordoba;La Quinta
680;5137;Cordoba;Balneario Guglieri
681;5137;Cordoba;C La Argentina
682;5137;Cordoba;Colonia Caqadon
683;5137;Cordoba;Colonia Yareta
684;5137;Cordoba;Costa Del Castaqo
685;5137;Cordoba;El Bagual
686;5137;Cordoba;El Tostado
687;5137;Cordoba;Kilometro 294
688;5137;Cordoba;Kilometro 316
689;5137;Cordoba;La Mostaza
690;5137;Cordoba;La Para
691;5137;Cordoba;La Puerta
692;5137;Cordoba;Las Hileras
693;5137;Cordoba;Las Saladas
694;5137;Cordoba;Lomas Del Trozo
695;5137;Cordoba;Los Aviles
696;5137;Cordoba;Los Castaqos
697;5137;Cordoba;Los Cerros
698;5137;Cordoba;Los Miguelitos
699;5137;Cordoba;Plaza De Mercedes
700;5137;Cordoba;Pzo D Los Troncos
701;5137;Cordoba;San Ramon
702;5137;Cordoba;Soledad
703;5137;Cordoba;Villa Mar Chiquita
704;5138;Cordoba;La Puerta
705;5139;Cordoba;Campo Coyunda
706;5139;Cordoba;Corral De Gomez
707;5139;Cordoba;El Tesoro
708;5139;Cordoba;Kilometro 271
709;5139;Cordoba;P Rio Plujunta
710;5139;Cordoba;Playa Grande
711;5139;Cordoba;Primavera
712;5139;Cordoba;San Rafael
713;5141;Cordoba;Balnearia
714;5141;Cordoba;Jeronimo Cortes
715;5141;Cordoba;Plujunta
716;5142;Cordoba;La Cautiba
717;5142;Cordoba;La Serranita
718;5143;Cordoba;Barrio Muller
719;5143;Cordoba;Miramar
720;5143;Cordoba;Vacas Blancas
721;5144;Cordoba;Recreo Victoria
722;5145;Cordoba;Estacion General Paz
723;5145;Cordoba;Guinazu
724;5145;Cordoba;Juarez Celman
725;5146;Cordoba;Mayu Sumaj
726;5147;Cordoba;Arguello
727;5147;Cordoba;V S. Cruz Del Lago
728;5148;Cordoba;Los Molinos
729;5149;Cordoba;Cas Ffousth E Fcgb
730;5149;Cordoba;Dique San Roque
731;5149;Cordoba;Kilometro 608
732;5149;Cordoba;R.Indarte
733;5149;Cordoba;Saldan
734;5149;Cordoba;San Roque
735;5149;Cordoba;Villa Warcarde
736;5150;Cordoba;Saldan
737;5151;Cordoba;La Calera
738;5151;Cordoba;La Calera - Cba
739;5152;Cordoba;Cuesta Blanca
740;5152;Cordoba;V Parque Siquiman
741;5152;Cordoba;Villa Carlos Paz
742;5152;Cordoba;Villa Parque Siquiman
743;5152;Cordoba;Villa Santa Cruz Del Lago
744;5153;Cordoba;Copina
745;5153;Cordoba;Puesto Guzman
746;5153;Cordoba;S Ant De Arredondo
747;5153;Cordoba;San Antonio De Arredondo
748;5153;Cordoba;Tala Huasi
749;5153;Cordoba;V Cuesta Blanca
750;5153;Cordoba;Villa Costa Azul
751;5153;Cordoba;Ycho Cruz Sierras
752;5154;Cordoba;Villa Carlos Paz
753;5155;Cordoba;Agua De Tala
754;5155;Cordoba;Angostura
755;5155;Cordoba;Batan
756;5155;Cordoba;Buen Retiro
757;5155;Cordoba;C Banco Pcia Bs As
758;5155;Cordoba;Casa Nueva
759;5155;Cordoba;Cuchilla Nevada
760;5155;Cordoba;Dos Rios
761;5155;Cordoba;El Durazno
762;5155;Cordoba;El Peruel
763;5155;Cordoba;El Pilcado
764;5155;Cordoba;El Potrero
765;5155;Cordoba;El Vergel
766;5155;Cordoba;Estancia Dos Rios
767;5155;Cordoba;Guasta
768;5155;Cordoba;La Caqada
769;5155;Cordoba;Los Gigantes
770;5155;Cordoba;Mallin
771;5155;Cordoba;Tanti
772;5155;Cordoba;Tanti Lomas
773;5155;Cordoba;Tanti Nuevo
774;5155;Cordoba;Villa Flor Serrana
775;5156;Cordoba;V Suiza Argentina
776;5156;Cordoba;Villa Suiza Argentina
777;5158;Cordoba;Bialet Masse
778;5158;Cordoba;Las Casitas
779;5158;Cordoba;Los Puentes
780;5158;Cordoba;Parque Siquiman
781;5159;Cordoba;Villa Rio Ycho Cruz
782;5160;Cordoba;Distrito Pueblo
783;5161;Cordoba;Ycho Cruz Sierras
784;5162;Cordoba;Casa Grande
785;5164;Cordoba;Domingo Funes
786;5164;Cordoba;S. M De Punilla
787;5164;Cordoba;San Buenaventura
788;5164;Cordoba;Santa Maria De Punilla
789;5164;Cordoba;Villa Bustos
790;5164;Cordoba;Villa Caeiro
791;5165;Cordoba;H Flia Dgo Funes
792;5165;Cordoba;Sanatorio Santa Maria
793;5166;Cordoba;Cosquin
794;5166;Cordoba;El Perchel
795;5166;Cordoba;Kilometro 592
796;5166;Cordoba;Molinari
797;5166;Cordoba;Pampa De Olaen
798;5166;Cordoba;San Jose
799;5166;Cordoba;Santa Rosa
800;5166;Cordoba;Villa Ahora
801;5167;Cordoba;Villa Anisacate
802;5168;Cordoba;D Las Vaquerias
803;5168;Cordoba;Irigoyen
804;5168;Cordoba;Kilometro 579
805;5168;Cordoba;La Cantera
806;5168;Cordoba;La Usina
807;5168;Cordoba;Los Helechos
808;5168;Cordoba;Piedra Grande
809;5168;Cordoba;Valle Hermoso
810;5169;Cordoba;Villa El Descanso
811;5170;Cordoba;Villa La Bolsa
812;5172;Cordoba;El Callejon
813;5172;Cordoba;El Cuadrado
814;5172;Cordoba;El Puente
815;5172;Cordoba;El Vallecito
816;5172;Cordoba;Gr De San Antonio
817;5172;Cordoba;La Falda
818;5172;Cordoba;La Primavera
819;5172;Cordoba;La Quebrada
820;5172;Cordoba;Las Playas
821;5172;Cordoba;Piedras Grandes
822;5172;Cordoba;Rio Grande
823;5174;Cordoba;Alto De San Pedro
824;5174;Cordoba;Huerta Grande
825;5174;Cordoba;Piedra Movediza
826;5174;Cordoba;Piedras Blancas
827;5174;Cordoba;S Rosa Huerta Gde
828;5175;Cordoba;Casa Serrana
829;5176;Cordoba;Villa Giardino
830;5177;Cordoba;Barrio De Galli
831;5178;Cordoba;Cascadas
832;5178;Cordoba;Cruz Chica
833;5178;Cordoba;El Pingo
834;5178;Cordoba;La Cumbre
835;5180;Cordoba;La Cumbre
836;5182;Cordoba;Alto Castro
837;5182;Cordoba;Dolores S Esteban
838;5182;Cordoba;Dolores San Esteban
839;5182;Cordoba;El Baldecito
840;5182;Cordoba;El Vado
841;5182;Cordoba;Las Pampillas
842;5182;Cordoba;Los Cocos
843;5182;Cordoba;Los Mogotes
844;5182;Cordoba;San Esteban
845;5182;Cordoba;San Ignacio
846;5182;Cordoba;Sauce Arriba
847;5184;Cordoba;Cajon Del Rio
848;5184;Cordoba;Capilla Del Monte
849;5184;Cordoba;Caq De Los Mogotes
850;5184;Cordoba;Corimayo
851;5184;Cordoba;El Aguila Blanca
852;5184;Cordoba;El Zapato
853;5184;Cordoba;La Piedra Movediza
854;5184;Cordoba;Las Gemelas
855;5184;Cordoba;Las Vaquerias
856;5184;Cordoba;Los Terrones
857;5184;Cordoba;Ongamira
858;5184;Cordoba;Punilla
859;5184;Cordoba;Quebrada De Nona
860;5184;Cordoba;Suncho Huico
861;5184;Cordoba;Uritorco
862;5186;Cordoba;Alta Gracia
863;5186;Cordoba;Bosque Alegre
864;5186;Cordoba;Canteras Alta Grac
865;5186;Cordoba;La Isla
866;5186;Cordoba;La Isolina
867;5186;Cordoba;La Paisanita
868;5186;Cordoba;La Punta Del Agua
869;5186;Cordoba;Las Higueritas
870;5186;Cordoba;Potrero De Tutzer
871;5186;Cordoba;V C Pellegrini
872;5186;Cordoba;Villa Del Prado
873;5186;Cordoba;Villa Los Aromos
874;5186;Cordoba;Villa Santa Maria
875;5187;Cordoba;Golpe De Agua
876;5187;Cordoba;La Falda Del Carm
877;5187;Cordoba;La Falda Del Carmen
878;5187;Cordoba;La Granadilla
879;5187;Cordoba;Los Paraisos
880;5187;Cordoba;San Clemente
881;5187;Cordoba;San Nicolas
882;5188;Cordoba;San Esteban
883;5189;Cordoba;Anisacate
884;5189;Cordoba;Bajo Chico
885;5189;Cordoba;Bajo Del Carmen
886;5189;Cordoba;C San Igancio
887;5189;Cordoba;C. De Anizacate
888;5189;Cordoba;Colonia San Isidro
889;5189;Cordoba;Colonia Toro Pujio
890;5189;Cordoba;Dos Arroyos
891;5189;Cordoba;F De Los Reartes
892;5189;Cordoba;Fabrica Militar
893;5189;Cordoba;J De La Quintana
894;5189;Cordoba;Jose De La Quintana
895;5189;Cordoba;La Betania
896;5189;Cordoba;Los Algarrobos
897;5189;Cordoba;Obregon
898;5189;Cordoba;Potrero De Funes
899;5189;Cordoba;Potrero De Garay
900;5189;Cordoba;Puesto Mulita
901;5189;Cordoba;Rio Los Molinos
902;5189;Cordoba;Santa Rita
903;5189;Cordoba;Sierras Morenas
904;5189;Cordoba;Solar Los Molinos
905;5189;Cordoba;Tercera
906;5189;Cordoba;V C De America
907;5189;Cordoba;V La Rancherita
908;5189;Cordoba;Villa Ciudad De America
909;5189;Cordoba;Villa Satite
910;5191;Cordoba;Calmayo
911;5191;Cordoba;Cerro Blanco
912;5191;Cordoba;Potrero De Lujan
913;5191;Cordoba;San Agustin
914;5191;Cordoba;Soconcho
915;5192;Cordoba;Dique Los Molinos
916;5193;Cordoba;Los Sarmientos
917;5194;Cordoba;Atos Pampa
918;5194;Cordoba;La Cumbrecita
919;5194;Cordoba;Los Reartes
920;5194;Cordoba;V General Belgrano
921;5194;Cordoba;Villa Alpina
922;5194;Cordoba;Villa General Belgrano
923;5196;Cordoba;Arroyo Seco
924;5196;Cordoba;Atumi Pampa
925;5196;Cordoba;Caqada Del Durazno
926;5196;Cordoba;Carahuasi
927;5196;Cordoba;Colonia Alemana
928;5196;Cordoba;Colonia La Calle
929;5196;Cordoba;El P De La Montaqa
930;5196;Cordoba;El Portezuelo
931;5196;Cordoba;El Sauce
932;5196;Cordoba;La Choza
933;5196;Cordoba;S R De Calamuchita
934;5196;Cordoba;Santa Rosa De Calamuchita
935;5196;Cordoba;Sarlaco
936;5197;Cordoba;El Carmen
937;5197;Cordoba;Rincon De Luna
938;5197;Cordoba;Rio Del Durazno
939;5197;Cordoba;Rio Grande  Amboy
940;5197;Cordoba;Santa Monica
941;5197;Cordoba;Villa El Corcovado
942;5197;Cordoba;Vista Alegre
943;5197;Cordoba;Y Calamuchita
944;5197;Cordoba;Yacanto Calamuchita
945;5199;Cordoba;Amboy
946;5199;Cordoba;C De Las Chacras
947;5199;Cordoba;Las Higueritas
948;5199;Cordoba;Las Sierritas
949;5199;Cordoba;Mar Azul
950;5199;Cordoba;San Ignacio
951;5199;Cordoba;San Roque
952;5199;Cordoba;Villa Amancay
953;5199;Cordoba;Villa El Torreon
954;5199;Cordoba;Villa Lago Azul
955;5199;Cordoba;Villa San Javier
956;5200;Cordoba;Canteras Km 428
957;5200;Cordoba;Caqada Del Simbol
958;5200;Cordoba;Cerro De La Cruz
959;5200;Cordoba;Corito
960;5200;Cordoba;Dean Funes
961;5200;Cordoba;El Portillo
962;5200;Cordoba;Ingeniero Bertini
963;5200;Cordoba;Kilometro 430
964;5200;Cordoba;Kilometro 832
965;5200;Cordoba;La Isabela
966;5200;Cordoba;La Mesada
967;5200;Cordoba;Las Pencas
968;5200;Cordoba;Los Puestitos
969;5200;Cordoba;P De Los Rodriguez
970;5200;Cordoba;Puesto De Cerro
971;5200;Cordoba;Puesto Del Medio
972;5200;Cordoba;Sajon
973;5200;Cordoba;San Bernardo
974;5200;Cordoba;San Pedro De Toyos
975;5200;Cordoba;San Vicente
976;5200;Cordoba;Santa Rita
977;5200;Cordoba;Sauce Chiquito
978;5200;Cordoba;Sauce Punco
979;5200;Cordoba;Toro Muerto
980;5200;Cordoba;Yerba Buena
981;5201;Cordoba;Calasuya
982;5201;Cordoba;Calchin
983;5201;Cordoba;Chuqa Huasi
984;5201;Cordoba;Copacabana
985;5201;Cordoba;El Carr Chuqaguasi
986;5201;Cordoba;El Pertigo
987;5201;Cordoba;El Rodeito
988;5201;Cordoba;El Tala
989;5201;Cordoba;Ischilin
990;5201;Cordoba;La Batalla
991;5201;Cordoba;La Caqada S Cruz
992;5201;Cordoba;La Colonia
993;5201;Cordoba;La Higuerita
994;5201;Cordoba;La Posta Chuqaguas
995;5201;Cordoba;La Zanja
996;5201;Cordoba;Las Aguaditas
997;5201;Cordoba;Las Caqas
998;5201;Cordoba;Las Crucecitas
999;5201;Cordoba;Las Palmas
1000;5201;Cordoba;Las Palomitas
1001;5201;Cordoba;Lobera
1002;5201;Cordoba;Los Brinzes
1003;5201;Cordoba;Los Cejas
1004;5201;Cordoba;Los Coquitos
1005;5201;Cordoba;Los Ruices
1006;5201;Cordoba;Santa Cruz
1007;5201;Cordoba;Todos Los Santos
1008;5201;Cordoba;Totrilla
1009;5201;Cordoba;Villa Colimba
1010;5203;Cordoba;Alto De Flores
1011;5203;Cordoba;El Ojo De Agua
1012;5203;Cordoba;El Paso
1013;5203;Cordoba;Espinillo
1014;5203;Cordoba;Iti Huasi
1015;5203;Cordoba;Las Juntas
1016;5203;Cordoba;Majadilla
1017;5203;Cordoba;Tulumba
1018;5205;Cordoba;Alto Verde
1019;5205;Cordoba;Camarones
1020;5205;Cordoba;El Cerrito
1021;5205;Cordoba;El Rosario
1022;5205;Cordoba;La Laguna
1023;5205;Cordoba;Sevilla
1024;5209;Cordoba;Aguada Del Monte
1025;5209;Cordoba;Aguadita
1026;5209;Cordoba;Campo Alegre
1027;5209;Cordoba;Caspichuma
1028;5209;Cordoba;Caspicuchana
1029;5209;Cordoba;Invernada
1030;5209;Cordoba;Jarillas
1031;5209;Cordoba;Jume
1032;5209;Cordoba;La Quinta
1033;5209;Cordoba;La Totorilla
1034;5209;Cordoba;Las Jarillas
1035;5209;Cordoba;Loma Blanca
1036;5209;Cordoba;Majadilla
1037;5209;Cordoba;Movado
1038;5209;Cordoba;Navarro
1039;5209;Cordoba;Pozo Nuevo
1040;5209;Cordoba;Rodeito
1041;5209;Cordoba;Santa Ana
1042;5209;Cordoba;Santo Domingo
1043;5209;Cordoba;Socorro
1044;5211;Cordoba;La Aguada
1045;5211;Cordoba;Macha
1046;5212;Cordoba;Avellaneda
1047;5212;Cordoba;Barranca Yaco
1048;5212;Cordoba;El Coro
1049;5212;Cordoba;El Talita
1050;5212;Cordoba;Juan Garcia
1051;5212;Cordoba;Kilometro 807
1052;5212;Cordoba;Kilometro 827
1053;5212;Cordoba;La Majada
1054;5212;Cordoba;Las Delicias
1055;5212;Cordoba;Las Lomitas
1056;5212;Cordoba;Las Manzanas
1057;5212;Cordoba;Los Chaqares
1058;5212;Cordoba;Los Pedernales
1059;5212;Cordoba;Los Pozos
1060;5212;Cordoba;Sarmiento
1061;5212;Cordoba;Villa Gutierrez
1062;5214;Cordoba;El Baqado
1063;5214;Cordoba;El Molino
1064;5214;Cordoba;El Veinticinco
1065;5214;Cordoba;Isla De S Antonio
1066;5214;Cordoba;Kilometro 859
1067;5214;Cordoba;Kilometro 865
1068;5214;Cordoba;Kilometro 881
1069;5214;Cordoba;La Barranca
1070;5214;Cordoba;La Botija
1071;5214;Cordoba;La Florida
1072;5214;Cordoba;La Ruda
1073;5214;Cordoba;Las Chacras
1074;5214;Cordoba;Las Toscas
1075;5214;Cordoba;Los Cadillos
1076;5214;Cordoba;Los Morteros
1077;5214;Cordoba;Los Socabones
1078;5214;Cordoba;Orcosuni
1079;5214;Cordoba;Puesto De Arriba
1080;5214;Cordoba;Quilino
1081;5215;Cordoba;Villa Quilino
1082;5216;Cordoba;Acollarado
1083;5216;Cordoba;Agua Hedionda
1084;5216;Cordoba;Arbol Blanco
1085;5216;Cordoba;El Tuscal
1086;5216;Cordoba;Kilometro 907
1087;5216;Cordoba;Kilometro 931
1088;5216;Cordoba;Las Caqas
1089;5216;Cordoba;Lucio V Mansilla
1090;5216;Cordoba;S Jose D L Salinas
1091;5216;Cordoba;San Jose
1092;5216;Cordoba;San Jose De Las Salinas
1093;5216;Cordoba;Totoralejos
1094;5216;Cordoba;Tuscal
1095;5218;Cordoba;Caqada De Mayo
1096;5218;Cordoba;Chuqa
1097;5218;Cordoba;Chuna
1098;5218;Cordoba;El Chanchito
1099;5218;Cordoba;El Jume
1100;5218;Cordoba;El Mojoncito
1101;5218;Cordoba;El P Los Cabrera
1102;5218;Cordoba;El Paraiso
1103;5218;Cordoba;El Quebracho
1104;5218;Cordoba;El Ranchito
1105;5218;Cordoba;Jaime Peter
1106;5218;Cordoba;Kilometro 450
1107;5218;Cordoba;La Aura
1108;5218;Cordoba;La Caqada Angosta
1109;5218;Cordoba;Las Canteras
1110;5218;Cordoba;Las Tuscas
1111;5218;Cordoba;Los Tartagos
1112;5218;Cordoba;Puesto De Batalla
1113;5220;Cordoba;Jesus Maria
1114;5221;Cordoba;A De Las Piedras
1115;5221;Cordoba;Algarrobo
1116;5221;Cordoba;Bajo De Olmos
1117;5221;Cordoba;C De Rio Pinto
1118;5221;Cordoba;Cabindo
1119;5221;Cordoba;Campo Alegre
1120;5221;Cordoba;Campo La Piedra
1121;5221;Cordoba;Candelaria
1122;5221;Cordoba;Caqada De Jume
1123;5221;Cordoba;Caqada De Mateo
1124;5221;Cordoba;Caqadas Hondas
1125;5221;Cordoba;Canada De Rio Pinto
1126;5221;Cordoba;Cerro Negro
1127;5221;Cordoba;Corral De Barranca
1128;5221;Cordoba;Cruz Del Quemado
1129;5221;Cordoba;Dr Nicasio S Oroqo
1130;5221;Cordoba;El Algarrobo
1131;5221;Cordoba;Espinillo
1132;5221;Cordoba;La Porteqa
1133;5221;Cordoba;Las Palmitas
1134;5221;Cordoba;Los Cometierra
1135;5221;Cordoba;Los Miquiles
1136;5221;Cordoba;Miquilos
1137;5221;Cordoba;Pozo Conca
1138;5221;Cordoba;Pozo Correa
1139;5221;Cordoba;Quiscasacate
1140;5221;Cordoba;Rio De Los Sauces
1141;5221;Cordoba;Rio De Los Talas
1142;5221;Cordoba;Rio Pinto
1143;5221;Cordoba;San Lorenzo
1144;5221;Cordoba;San Pellegrino
1145;5221;Cordoba;Santa Catalina
1146;5221;Cordoba;Santa Sabina
1147;5221;Cordoba;Santa Teresa
1148;5221;Cordoba;Sinsacate
1149;5221;Cordoba;Villa Albertina
1150;5221;Cordoba;Villa Cerro Negro
1151;5223;Cordoba;Caroya
1152;5223;Cordoba;Colonia Caroya
1153;5225;Cordoba;Atahona
1154;5225;Cordoba;Campo Ramallo
1155;5225;Cordoba;Isla Verde
1156;5225;Cordoba;Las Bandurrias N
1157;5225;Cordoba;Los Algarrobitos
1158;5225;Cordoba;Los Pozos
1159;5225;Cordoba;Miguelito
1160;5225;Cordoba;Obispo Trejo
1161;5225;Cordoba;Pozo Del Moro
1162;5225;Cordoba;Puesto De Pucheta
1163;5225;Cordoba;Ramallo
1164;5227;Cordoba;Caqada Honda
1165;5227;Cordoba;La Posta
1166;5227;Cordoba;Las Palmitas
1167;5227;Cordoba;Maquinista Gallini
1168;5227;Cordoba;Puesto De Fierro
1169;5227;Cordoba;San Roque
1170;5227;Cordoba;San Salvador
1171;5229;Cordoba;Cabeza De Buey
1172;5229;Cordoba;Campo Alvarez
1173;5229;Cordoba;Caqada De Luque
1174;5229;Cordoba;Canada De Luque
1175;5229;Cordoba;Chalacea
1176;5229;Cordoba;Desvio Chalacea
1177;5229;Cordoba;E Las Mercedes
1178;5229;Cordoba;El Bosque
1179;5229;Cordoba;Estancia Bottaro
1180;5229;Cordoba;Estancia El Taco
1181;5229;Cordoba;Estancia Las Rosas
1182;5229;Cordoba;Kilometro 364
1183;5229;Cordoba;La Dora
1184;5229;Cordoba;Los Mistoles
1185;5229;Cordoba;Santa Lucia
1186;5229;Cordoba;Tintizaco
1187;5229;Cordoba;Totoral
1188;5231;Cordoba;Bajo Hondo
1189;5231;Cordoba;Camoati
1190;5231;Cordoba;Campo Grande
1191;5231;Cordoba;Candelaria Sud
1192;5231;Cordoba;El Durazno
1193;5231;Cordoba;El Guanaco
1194;5231;Cordoba;El Rincon
1195;5231;Cordoba;El Vence
1196;5231;Cordoba;L A Providencia
1197;5231;Cordoba;La Caqada
1198;5231;Cordoba;La Esperanza
1199;5231;Cordoba;La Maza
1200;5231;Cordoba;La Palma
1201;5231;Cordoba;La Penca
1202;5231;Cordoba;Las Aromas
1203;5231;Cordoba;Las Arrias
1204;5231;Cordoba;Las Masitas
1205;5231;Cordoba;Las Palmas
1206;5231;Cordoba;Providencia
1207;5231;Cordoba;Puesto De Luna
1208;5231;Cordoba;Tajamares
1209;5233;Cordoba;La Rinconada
1210;5233;Cordoba;Tajamares
1211;5235;Cordoba;Candelaria Norte
1212;5236;Cordoba;Villa Del Totoral
1213;5236;Cordoba;Villa General Mitre
1214;5236;Cordoba;Villa Totoral (Cordoba)
1215;5237;Cordoba;Carrizal Tama
1216;5238;Cordoba;C Los Morales
1217;5238;Cordoba;Kilometro 394
1218;5238;Cordoba;Las Peqas
1219;5238;Cordoba;Las Penas
1220;5242;Cordoba;Chacras Viejas
1221;5242;Cordoba;Puesto San Jose
1222;5242;Cordoba;San Jose
1223;5242;Cordoba;Simbolar
1224;5243;Cordoba;Agua Del Tala
1225;5244;Cordoba;Beuce
1226;5244;Cordoba;Caqada Del Tala
1227;5244;Cordoba;Chacras Del Sauce
1228;5244;Cordoba;Chipitin
1229;5244;Cordoba;Durazno
1230;5244;Cordoba;E El Nacional
1231;5244;Cordoba;El Desmonte
1232;5244;Cordoba;El Guindo
1233;5244;Cordoba;El Pantano
1234;5244;Cordoba;El Perchel
1235;5244;Cordoba;El Sebil
1236;5244;Cordoba;Guallascate
1237;5244;Cordoba;La Costa
1238;5244;Cordoba;La Higuerita
1239;5244;Cordoba;La Plaza
1240;5244;Cordoba;Laguna Brava
1241;5244;Cordoba;Laguna De Gomez
1242;5244;Cordoba;Las Horquetas
1243;5244;Cordoba;Las Lomitas
1244;5244;Cordoba;Las Quintas
1245;5244;Cordoba;Loma De Piedra
1246;5244;Cordoba;Los Alamos
1247;5244;Cordoba;Los Pozos
1248;5244;Cordoba;Miraflores
1249;5244;Cordoba;Pisco Huasi
1250;5244;Cordoba;Pozo Solo
1251;5244;Cordoba;Puesto Viejo
1252;5244;Cordoba;S Jose D L Dormida
1253;5244;Cordoba;San Gabriel
1254;5244;Cordoba;San Jose De La Dormida
1255;5245;Cordoba;Caminiaga
1256;5246;Cordoba;Barreto
1257;5246;Cordoba;Carnero Yaco
1258;5246;Cordoba;Casas Vejas
1259;5246;Cordoba;Chaqar Viejo
1260;5246;Cordoba;Chile C Al Agauda
1261;5246;Cordoba;Chilli Corral
1262;5246;Cordoba;Churqui
1263;5246;Cordoba;Churqui Caqada
1264;5246;Cordoba;Corral Viejo
1265;5246;Cordoba;El  Pantanillo
1266;5246;Cordoba;El Rodeo
1267;5246;Cordoba;La Piedra Blanca
1268;5246;Cordoba;Ladera Yacus
1269;5246;Cordoba;Las Caqas
1270;5246;Cordoba;Las Gramillas
1271;5246;Cordoba;Las Trancas
1272;5246;Cordoba;Lo Machado
1273;5246;Cordoba;Los Cajones
1274;5246;Cordoba;Los Cerrillos
1275;5246;Cordoba;Los Cocos
1276;5246;Cordoba;Los Quebrachos
1277;5246;Cordoba;Los Troncos
1278;5246;Cordoba;Paso Del Silverio
1279;5246;Cordoba;Pozo De Juancho
1280;5246;Cordoba;Rayo Cortado
1281;5246;Cordoba;Rio Pedro
1282;5246;Cordoba;Rojas
1283;5246;Cordoba;Santa Elena
1284;5246;Cordoba;Vanguardia
1285;5248;Cordoba;Agua De Oro
1286;5248;Cordoba;Balbuena
1287;5248;Cordoba;Baqado Del Fuerte
1288;5248;Cordoba;Caqa Cruz
1289;5248;Cordoba;Caqada De Coria
1290;5248;Cordoba;El Baqado
1291;5248;Cordoba;El Coro
1292;5248;Cordoba;El Gabino
1293;5248;Cordoba;El Gallego
1294;5248;Cordoba;El Jordan
1295;5248;Cordoba;El Laurel
1296;5248;Cordoba;El Prado
1297;5248;Cordoba;El Puesto
1298;5248;Cordoba;El Silverio
1299;5248;Cordoba;Eufrasio Loza
1300;5248;Cordoba;La Barranca
1301;5248;Cordoba;La Pintada
1302;5248;Cordoba;Las Cardas
1303;5248;Cordoba;Pocito Del Campo
1304;5248;Cordoba;San Igancio
1305;5248;Cordoba;Santa Catalina
1306;5248;Cordoba;Santanilla
1307;5248;Cordoba;Villa De Maria
1308;5248;Cordoba;Villa Maria De Rio Seco
1309;5248;Cordoba;Yanacato
1310;5249;Cordoba;Buena Vista
1311;5249;Cordoba;El Algarrobal
1312;5249;Cordoba;El Durazno
1313;5249;Cordoba;El Mangrullo
1314;5249;Cordoba;El Rodeo
1315;5249;Cordoba;El Simbol
1316;5249;Cordoba;El Tule
1317;5249;Cordoba;Estancia Patiqo
1318;5249;Cordoba;Gutemberg
1319;5249;Cordoba;La Cruz
1320;5249;Cordoba;La Quintana
1321;5249;Cordoba;La R.Ada Candelari
1322;5249;Cordoba;Las Flores
1323;5249;Cordoba;Los Hoyos
1324;5249;Cordoba;Los Justes
1325;5249;Cordoba;Los Pocitos
1326;5249;Cordoba;Puerta De Los Rios
1327;5249;Cordoba;Punta Del Monte
1328;5249;Cordoba;Pzo De Los Arboles
1329;5249;Cordoba;Rio Dulce
1330;5249;Cordoba;Rio San Miguel
1331;5249;Cordoba;Rio Viejo
1332;5270;Cordoba;Serrezuela
1333;5271;Cordoba;Puesto De Vera
1334;5274;Cordoba;Balde Salado
1335;5274;Cordoba;Cuatro Esquinas
1336;5274;Cordoba;Dique Los Sauces
1337;5274;Cordoba;El Consuelo
1338;5274;Cordoba;El Fraile
1339;5274;Cordoba;Hunquillal
1340;5274;Cordoba;La Isla
1341;5274;Cordoba;Los Barriacitos
1342;5274;Cordoba;Pozo Del Medio
1343;5274;Cordoba;San Cristobal
1344;5275;Cordoba;El Cienago
1345;5275;Cordoba;Esquina Grande
1346;5278;Cordoba;Los Aguirres
1347;5280;Cordoba;Cruz Del Eje
1348;5281;Cordoba;Barrial
1349;5281;Cordoba;Canteras De Quilpo
1350;5281;Cordoba;El Brete
1351;5281;Cordoba;El Simbolar
1352;5281;Cordoba;Esq Del Alambre
1353;5281;Cordoba;Guanaco Muerto
1354;5281;Cordoba;La Florida
1355;5281;Cordoba;La Lilia
1356;5281;Cordoba;La Puerta
1357;5281;Cordoba;La Virginia
1358;5281;Cordoba;Las Tapias
1359;5281;Cordoba;Los Algarrobitos
1360;5281;Cordoba;Los Chaqaritos
1361;5281;Cordoba;Los Chanaritos
1362;5281;Cordoba;Medio Naranja
1363;5281;Cordoba;Palo Parado
1364;5281;Cordoba;Pozo Del Simbol
1365;5281;Cordoba;Puesto Del Gallo
1366;5281;Cordoba;San Jose
1367;5281;Cordoba;Simbolar
1368;5282;Cordoba;Calabalumba
1369;5282;Cordoba;Chacha Del Rey
1370;5282;Cordoba;Charbonier
1371;5282;Cordoba;El Carrizal
1372;5282;Cordoba;El Frances
